Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,year,Month,Day
6,4,3,0,4,19723.93,4,78895.72,2.81,2151,2024,4,24
3,1,5,2,0,10837.64,1,10837.64,1.32,2014,2024,12,19
6,4,3,0,0,11232.05,2,22464.1,1.99,3024,2024,6,21
1,0,6,2,1,5745.34,2,11490.68,1.98,766,2024,2,3
2,1,2,0,1,11027.39,5,55136.95,3.38,2771,2024,11,25
2,1,2,0,3,14768.27,5,73841.35,1.17,2751,2024,1,6
9,2,1,0,0,17781.02,1,17781.02,4.23,1402,2024,7,7
6,4,3,0,2,15558.31,2,31116.62,1.42,905,2024,9,23
0,3,0,2,1,8387.68,4,33550.72,2.29,4056,2024,6,28
8,2,9,2,5,14669.52,4,58678.08,1.57,2021,2024,10,16
8,2,9,2,3,828.54,5,4142.7,2.17,2926,2024,7,31
8,2,9,1,2,3809.01,4,15236.04,4.91,4877,2024,4,10
6,4,3,2,2,9643.81,3,28931.43,3.79,3248,2024,5,25
7,3,4,0,1,14684.39,5,73421.95,1.76,1738,2024,7,8
0,3,0,2,2,2796.25,5,13981.25,3.4,298,2024,9,1
3,1,5,2,4,2206.53,5,11032.65,4.88,1383,2024,9,27
2,1,2,0,2,5426.06,4,21704.24,3.72,3769,2024,6,1
6,4,3,2,4,716.4,3,2149.2,4.08,952,2024,1,24
6,4,3,0,0,3978.59,3,11935.77,1.24,371,2024,6,17
5,2,8,2,1,12365.84,3,37097.52,1.09,4122,2024,3,3
7,3,4,1,4,18315.41,3,54946.23,3.72,1705,2024,9,12
6,4,3,1,1,19928.34,1,19928.34,3.31,2462,2024,3,20
3,1,5,1,0,10632.8,4,42531.2,2.74,4739,2024,10,9
0,3,0,0,1,4432.21,1,4432.21,3.75,4289,2024,9,7
7,3,4,1,3,8766.19,2,17532.38,2.77,4317,2024,9,27
3,1,5,2,3,17812.01,1,17812.01,2.14,2387,2024,3,1
9,2,1,1,5,4615.67,1,4615.67,2.67,488,2024,1,5
4,3,7,0,3,5160.64,3,15481.92,2.09,4749,2024,11,6
5,2,8,2,5,9359.97,1,9359.97,4.61,1031,2024,6,19
1,0,6,2,1,7630.06,5,38150.3,3.67,3849,2024,8,13
9,2,1,2,3,18914.29,4,75657.16,2.12,3390,2024,7,28
6,4,3,0,2,6416.29,5,32081.45,2.41,4944,2024,3,1
6,4,3,1,2,8325.56,5,41627.8,3.62,1236,2024,1,9
3,1,5,1,1,10886.93,1,10886.93,3.23,3995,2024,3,9
4,3,7,1,2,10105.4,5,50527.0,2.29,3704,2024,4,13
5,2,8,0,3,10355.6,1,10355.6,4.29,499,2024,8,16
3,1,5,1,4,10682.77,5,53413.85,4.74,4575,2024,12,12
7,3,4,0,3,5593.27,2,11186.54,2.86,2146,2024,3,31
3,1,5,1,2,16309.22,2,32618.44,1.34,1282,2024,5,13
1,0,6,1,4,19050.44,1,19050.44,1.69,4733,2024,7,21
4,3,7,1,3,16427.07,3,49281.21,1.37,1084,2024,2,17
2,1,2,0,2,3417.0,4,13668.0,1.01,2696,2024,8,23
6,4,3,2,5,14077.8,5,70389.0,1.1,2223,2024,6,16
5,2,8,0,2,6749.33,1,6749.33,3.61,793,2024,2,23
2,1,2,1,3,3463.27,2,6926.54,3.68,675,2024,9,14
8,2,9,2,4,16838.94,1,16838.94,3.47,4594,2024,11,23
3,1,5,1,2,4332.4,5,21662.0,3.01,2007,2024,8,26
5,2,8,2,3,9762.74,2,19525.48,3.44,2408,2024,12,17
8,2,9,2,1,15786.24,4,63144.96,1.78,1880,2024,8,31
6,4,3,0,1,1515.61,2,3031.22,3.11,170,2024,3,18
3,1,5,0,3,2161.27,4,8645.08,1.74,1385,2024,1,3
4,3,7,2,1,11194.09,1,11194.09,3.12,144,2024,11,24
1,0,6,2,2,11931.14,2,23862.28,4.23,2062,2024,4,15
8,2,9,1,4,16147.46,5,80737.3,1.15,1563,2024,7,29
2,1,2,1,1,15085.44,3,45256.32,3.6,492,2024,8,21
5,2,8,1,2,11575.03,4,46300.12,1.84,1009,2024,7,30
0,3,0,1,0,17889.63,3,53668.89,2.19,3369,2024,1,5
8,2,9,2,2,15565.23,1,15565.23,4.6,2673,2024,6,24
0,3,0,1,0,1620.64,1,1620.64,2.28,1824,2024,3,10
4,3,7,0,1,4705.46,1,4705.46,4.47,3249,2024,1,28
4,3,7,2,1,11079.48,5,55397.4,2.07,2439,2024,10,29
4,3,7,2,1,14984.15,1,14984.15,3.69,4138,2024,10,22
7,3,4,1,3,5972.06,1,5972.06,3.31,1092,2024,10,28
0,3,0,1,1,10011.59,4,40046.36,1.63,2101,2024,12,19
1,0,6,1,3,5980.72,2,11961.44,3.54,3121,2024,7,30
1,0,6,2,3,1282.17,5,6410.85,1.74,3958,2024,1,30
8,2,9,1,3,14520.05,2,29040.1,1.78,3916,2024,4,13
2,1,2,1,4,4812.64,5,24063.2,1.45,3130,2024,10,21
8,2,9,1,2,14301.66,1,14301.66,2.63,82,2024,8,19
9,2,1,1,0,16787.15,4,67148.6,4.88,3264,2024,3,8
7,3,4,0,4,10072.21,4,40288.84,4.94,3742,2024,12,2
5,2,8,2,1,10738.57,1,10738.57,2.34,2766,2024,11,18
4,3,7,2,2,14393.24,3,43179.72,3.75,4158,2024,3,5
5,2,8,1,0,15519.1,5,77595.5,3.05,2236,2024,12,1
9,2,1,2,5,13797.05,2,27594.1,4.6,423,2024,3,10
0,3,0,0,1,11579.05,3,34737.15,1.08,3613,2024,3,13
4,3,7,1,2,6490.64,5,32453.2,1.82,3406,2024,12,9
1,0,6,0,0,13912.53,3,41737.59,1.03,656,2024,12,4
3,1,5,0,1,4669.54,1,4669.54,3.18,2677,2024,11,13
6,4,3,0,2,12408.78,3,37226.34,1.33,3620,2024,5,18
4,3,7,2,0,9165.75,3,27497.25,1.69,1383,2024,5,22
5,2,8,2,2,8548.5,2,17097.0,2.14,4858,2024,8,16
4,3,7,0,2,8668.64,4,34674.56,3.89,2690,2024,11,17
8,2,9,1,2,581.23,4,2324.92,3.73,2552,2024,2,23
6,4,3,0,4,6152.14,2,12304.28,2.68,1542,2024,3,30
1,0,6,2,0,7411.75,4,29647.0,1.76,2071,2024,12,14
8,2,9,2,1,6904.68,5,34523.4,4.46,4783,2024,11,23
3,1,5,1,1,15462.81,2,30925.62,1.74,4167,2024,10,17
9,2,1,1,3,4855.51,3,14566.53,4.69,157,2024,12,16
4,3,7,2,5,7601.87,1,7601.87,1.44,491,2024,9,20
4,3,7,2,5,15797.01,1,15797.01,2.33,3193,2024,1,12
1,0,6,1,1,13542.71,2,27085.42,4.45,4550,2024,1,16
9,2,1,0,2,5179.13,2,10358.26,1.58,4897,2024,5,23
5,2,8,1,3,3524.67,4,14098.68,2.33,3208,2024,2,10
9,2,1,2,4,8802.74,4,35210.96,3.06,1589,2024,1,17
1,0,6,0,3,4143.51,3,12430.53,4.78,119,2024,2,17
3,1,5,0,5,3581.75,5,17908.75,4.31,3782,2024,4,9
8,2,9,0,5,15802.31,1,15802.31,2.85,63,2024,4,15
4,3,7,2,5,10839.64,4,43358.56,3.3,2134,2024,11,19
3,1,5,0,1,2761.07,3,8283.21,2.84,4567,2024,6,7
9,2,1,1,4,14442.64,4,57770.56,2.56,3526,2024,7,23
9,2,1,1,5,2786.82,3,8360.46,3.49,2010,2024,2,2
5,2,8,1,5,12343.41,2,24686.82,1.2,2754,2024,8,22
4,3,7,2,2,10893.91,3,32681.73,4.8,4549,2024,11,30
6,4,3,2,4,17102.39,4,68409.56,2.93,265,2024,5,16
4,3,7,1,4,5402.35,5,27011.75,3.33,3115,2024,4,5
3,1,5,2,0,16538.02,4,66152.08,2.8,362,2024,11,17
7,3,4,1,3,6038.7,3,18116.1,4.16,1202,2024,7,28
3,1,5,1,1,5661.19,5,28305.95,3.93,2112,2024,12,17
3,1,5,0,1,19319.74,4,77278.96,2.33,3354,2024,1,19
8,2,9,0,2,14162.1,1,14162.1,2.37,2572,2024,9,11
7,3,4,1,1,9168.48,3,27505.44,3.44,4466,2024,6,26
7,3,4,1,5,10029.42,2,20058.84,3.79,68,2024,4,19
6,4,3,1,4,11125.77,2,22251.54,2.53,849,2024,5,9
7,3,4,1,2,12690.26,1,12690.26,1.62,76,2024,3,15
4,3,7,0,1,11328.01,4,45312.04,1.31,2386,2024,6,11
6,4,3,2,3,4370.19,1,4370.19,2.93,1665,2024,2,7
2,1,2,0,0,309.78,3,929.34,2.73,250,2024,11,20
1,0,6,1,1,9573.32,3,28719.96,1.71,3885,2024,2,15
6,4,3,1,3,7162.99,3,21488.97,4.25,3594,2024,4,5
9,2,1,1,1,10398.39,3,31195.17,3.64,4695,2024,8,18
9,2,1,2,1,9510.29,5,47551.45,2.54,4143,2024,8,13
3,1,5,1,5,6046.29,1,6046.29,2.32,3825,2024,3,26
1,0,6,1,3,11969.64,3,35908.92,1.53,2995,2024,10,25
4,3,7,2,1,18671.41,1,18671.41,2.9,1169,2024,1,24
7,3,4,1,4,13250.44,5,66252.2,3.86,1239,2024,2,1
5,2,8,1,0,13076.94,3,39230.82,3.24,1037,2024,8,28
2,1,2,2,1,1448.7,1,1448.7,1.03,4299,2024,11,11
5,2,8,0,3,6376.56,1,6376.56,3.36,3970,2024,5,27
2,1,2,2,2,1242.0,1,1242.0,4.3,1589,2024,4,23
3,1,5,2,5,6591.63,1,6591.63,1.34,4986,2024,10,4
9,2,1,2,0,15504.2,3,46512.6,3.64,3915,2024,11,24
1,0,6,0,5,808.97,4,3235.88,4.39,1007,2024,12,12
5,2,8,1,1,7663.86,4,30655.44,2.45,1950,2024,12,2
0,3,0,0,4,10593.49,1,10593.49,1.79,596,2024,3,26
8,2,9,2,0,13858.95,4,55435.8,4.63,2543,2024,1,9
5,2,8,2,1,5663.84,1,5663.84,2.13,1901,2024,10,2
8,2,9,0,2,7606.72,4,30426.88,4.62,4058,2024,2,29
5,2,8,1,1,18845.98,2,37691.96,2.19,2943,2024,2,13
0,3,0,0,5,3203.71,4,12814.84,2.3,3579,2024,8,10
4,3,7,2,0,19837.87,5,99189.35,1.53,1672,2024,1,20
3,1,5,1,2,145.19,2,290.38,4.27,3526,2024,1,28
0,3,0,0,0,11054.4,3,33163.2,3.27,4079,2024,8,27
3,1,5,1,1,10526.22,4,42104.88,1.14,4583,2024,4,11
2,1,2,2,3,16938.16,2,33876.32,1.62,978,2024,4,21
5,2,8,0,5,3081.02,3,9243.06,3.95,2723,2024,7,25
0,3,0,2,2,14694.57,4,58778.28,2.37,4205,2024,6,23
4,3,7,0,4,11393.79,2,22787.58,2.86,873,2024,3,10
4,3,7,1,1,8498.31,4,33993.24,2.04,733,2024,1,1
5,2,8,0,0,3647.23,2,7294.46,4.52,4003,2024,9,17
6,4,3,0,5,18965.11,5,94825.55,3.85,2512,2024,8,14
2,1,2,0,5,19648.16,2,39296.32,4.15,4325,2024,12,7
7,3,4,2,1,4864.52,3,14593.56,1.6,613,2024,2,19
3,1,5,2,1,3383.86,1,3383.86,3.4,1505,2024,8,15
2,1,2,1,4,179.33,1,179.33,1.21,4359,2024,3,14
5,2,8,2,1,5868.87,2,11737.74,1.86,2653,2024,11,30
8,2,9,1,5,8465.73,5,42328.65,2.89,4606,2024,12,17
3,1,5,0,2,2707.15,4,10828.6,1.92,571,2024,11,21
4,3,7,2,1,15120.37,2,30240.74,1.34,3751,2024,8,10
3,1,5,0,3,17038.87,3,51116.61,3.97,144,2024,8,2
8,2,9,2,5,7929.28,2,15858.56,1.64,4158,2024,2,6
5,2,8,1,0,19802.68,1,19802.68,4.19,896,2024,10,29
3,1,5,1,1,18636.45,3,55909.35,3.63,3061,2024,5,18
4,3,7,1,2,15654.99,4,62619.96,3.65,757,2024,8,20
1,0,6,2,2,16165.96,4,64663.84,3.16,1357,2024,1,10
8,2,9,1,1,14143.64,2,28287.28,2.77,2284,2024,1,10
8,2,9,1,2,10493.96,5,52469.8,3.38,1497,2024,3,24
0,3,0,0,3,5874.8,5,29374.0,3.97,4290,2024,4,15
2,1,2,2,5,16511.47,4,66045.88,3.36,2509,2024,1,4
0,3,0,1,2,1293.46,1,1293.46,3.34,2527,2024,3,11
0,3,0,0,1,17144.7,4,68578.8,3.43,3682,2024,6,9
5,2,8,0,1,19822.29,5,99111.45,1.74,998,2024,6,29
2,1,2,0,1,9185.26,2,18370.52,3.08,3510,2024,1,11
6,4,3,1,3,11111.07,5,55555.35,4.67,2974,2024,11,21
5,2,8,0,2,11174.76,4,44699.04,1.76,3922,2024,7,27
2,1,2,0,3,309.45,1,309.45,1.91,3430,2024,6,3
1,0,6,1,4,16087.82,4,64351.28,2.21,3495,2024,2,19
5,2,8,0,3,535.44,3,1606.32,2.74,1571,2024,5,11
1,0,6,1,0,16110.68,1,16110.68,4.78,1995,2024,4,3
5,2,8,2,0,17269.95,1,17269.95,1.16,1706,2024,7,14
0,3,0,2,4,4568.82,1,4568.82,4.22,195,2024,10,22
8,2,9,2,0,12105.04,3,36315.12,2.12,4616,2024,12,19
0,3,0,2,5,13618.63,3,40855.89,3.01,3160,2024,1,19
6,4,3,0,3,13220.94,4,52883.76,1.2,4505,2024,12,18
1,0,6,2,5,17789.15,1,17789.15,2.16,626,2024,12,9
7,3,4,2,1,1539.04,5,7695.2,1.62,2509,2024,4,19
8,2,9,2,4,4253.77,5,21268.85,4.66,3634,2024,9,28
6,4,3,0,0,12960.03,2,25920.06,3.25,368,2024,10,31
3,1,5,1,1,9895.81,5,49479.05,1.39,1383,2024,4,20
4,3,7,1,3,12001.38,4,48005.52,3.81,3250,2024,1,31
9,2,1,1,2,1782.55,2,3565.1,3.53,1627,2024,3,11
6,4,3,0,4,6838.58,5,34192.9,3.09,2001,2024,10,13
8,2,9,2,0,9742.34,3,29227.02,3.2,3271,2024,2,1
2,1,2,2,5,15167.17,1,15167.17,1.6,1868,2024,12,15
5,2,8,2,3,19822.88,5,99114.4,4.02,4625,2024,7,2
6,4,3,2,0,11751.45,5,58757.25,4.72,3525,2024,12,21
8,2,9,1,0,15111.41,5,75557.05,3.0,226,2024,2,23
2,1,2,2,1,11646.52,4,46586.08,3.25,4910,2024,12,21
7,3,4,0,3,6313.53,1,6313.53,1.93,4962,2024,11,9
0,3,0,2,4,2495.63,4,9982.52,2.58,1046,2024,9,27
6,4,3,0,1,5607.04,4,22428.16,3.39,3227,2024,12,23
3,1,5,2,1,19597.56,2,39195.12,4.58,4210,2024,4,16
5,2,8,2,5,16233.58,3,48700.74,2.34,1999,2024,2,25
3,1,5,2,1,3586.9,4,14347.6,1.28,4373,2024,10,9
6,4,3,0,2,5809.34,3,17428.02,1.34,1332,2024,1,10
8,2,9,0,3,12074.12,5,60370.6,4.1,2583,2024,4,29
9,2,1,2,4,7785.4,2,15570.8,4.49,3567,2024,9,27
6,4,3,0,2,13224.4,2,26448.8,4.25,4244,2024,5,14
9,2,1,0,0,6945.91,1,6945.91,4.1,2170,2024,4,26
2,1,2,2,5,14502.39,2,29004.78,3.01,1967,2024,9,5
9,2,1,0,5,5003.25,5,25016.25,4.08,2741,2024,6,9
8,2,9,2,5,4539.18,4,18156.72,2.02,4868,2024,2,23
9,2,1,1,4,19581.59,4,78326.36,3.07,3424,2024,8,2
6,4,3,2,4,233.39,5,1166.95,4.82,2842,2024,7,27
2,1,2,2,5,4388.41,1,4388.41,4.1,1063,2024,7,17
6,4,3,0,4,12328.79,3,36986.37,2.1,572,2024,4,15
3,1,5,1,5,1946.62,4,7786.48,1.73,1837,2024,11,11
8,2,9,0,1,18550.44,5,92752.2,4.01,3522,2024,10,7
4,3,7,2,0,8627.79,5,43138.95,2.81,1023,2024,12,22
5,2,8,2,3,2899.84,3,8699.52,2.68,2833,2024,2,23
8,2,9,2,1,19543.29,5,97716.45,1.89,3413,2024,2,11
7,3,4,2,3,5593.78,3,16781.34,1.76,2122,2024,9,25
8,2,9,2,0,16020.18,1,16020.18,4.98,2967,2024,8,5
2,1,2,2,3,9748.39,5,48741.95,2.27,22,2024,4,27
2,1,2,2,5,11993.94,5,59969.7,1.66,480,2024,3,22
0,3,0,1,4,18570.49,3,55711.47,2.89,1109,2024,9,18
6,4,3,1,2,495.65,5,2478.25,4.46,1160,2024,10,6
7,3,4,2,3,6088.92,3,18266.76,3.99,3036,2024,10,22
2,1,2,2,1,10879.0,1,10879.0,2.81,3558,2024,4,29
4,3,7,0,3,13998.96,2,27997.92,1.74,1861,2024,9,2
6,4,3,2,5,11380.59,4,45522.36,3.57,1100,2024,9,25
0,3,0,0,2,17258.88,1,17258.88,4.2,4528,2024,9,20
6,4,3,1,5,17501.86,4,70007.44,4.81,1934,2024,12,10
8,2,9,0,5,5882.29,1,5882.29,1.08,339,2024,7,3
4,3,7,2,3,7408.28,1,7408.28,1.46,1518,2024,11,12
3,1,5,1,4,14039.92,2,28079.84,1.76,1926,2024,6,22
9,2,1,2,5,9478.79,1,9478.79,2.77,4043,2024,11,5
8,2,9,0,1,4354.37,2,8708.74,2.73,4024,2024,1,19
0,3,0,0,0,5251.01,2,10502.02,1.42,2432,2024,1,17
6,4,3,0,3,3315.38,4,13261.52,2.54,311,2024,9,7
4,3,7,0,1,13467.64,5,67338.2,4.18,4851,2024,7,29
8,2,9,2,3,4867.46,1,4867.46,2.88,3308,2024,1,10
0,3,0,2,3,1168.36,2,2336.72,4.95,1257,2024,10,21
4,3,7,1,2,17207.13,5,86035.65,2.06,435,2024,5,6
2,1,2,0,3,14178.59,4,56714.36,1.21,4058,2024,5,1
7,3,4,2,4,9274.76,1,9274.76,4.91,938,2024,7,7
8,2,9,0,3,2179.53,3,6538.59,2.86,4105,2024,4,6
4,3,7,2,5,4459.27,2,8918.54,1.16,4984,2024,8,28
4,3,7,2,5,9651.16,4,38604.64,3.77,3376,2024,4,2
7,3,4,2,0,18149.42,5,90747.1,3.55,2286,2024,12,23
1,0,6,0,5,12859.75,5,64298.75,3.05,224,2024,3,24
3,1,5,0,4,9122.48,1,9122.48,4.56,2813,2024,9,13
3,1,5,0,1,8843.94,2,17687.88,1.56,3933,2024,7,17
9,2,1,0,5,18442.77,5,92213.85,2.14,3914,2024,9,22
1,0,6,2,5,10708.77,3,32126.31,1.95,2084,2024,3,13
7,3,4,0,1,7078.61,1,7078.61,3.93,2960,2024,1,28
4,3,7,0,2,18071.31,4,72285.24,3.27,177,2024,3,18
4,3,7,1,5,3351.11,2,6702.22,3.42,1584,2024,11,7
3,1,5,2,2,18767.9,5,93839.5,1.4,389,2024,10,20
0,3,0,2,5,18677.48,3,56032.44,1.49,2672,2024,11,8
0,3,0,0,4,16344.24,1,16344.24,2.01,196,2024,5,19
2,1,2,0,5,1846.05,3,5538.15,3.81,3504,2024,10,14
5,2,8,1,2,2973.78,1,2973.78,4.24,46,2024,2,7
9,2,1,0,0,19431.38,4,77725.52,1.69,1549,2024,1,16
8,2,9,0,0,1213.87,4,4855.48,1.86,3615,2024,6,19
8,2,9,1,4,13276.39,2,26552.78,1.76,1979,2024,4,17
6,4,3,0,1,1350.66,3,4051.98,2.55,3349,2024,6,9
5,2,8,2,2,7562.84,2,15125.68,3.64,1490,2024,4,4
3,1,5,1,0,12550.73,3,37652.19,3.49,3408,2024,2,6
0,3,0,2,0,7954.49,1,7954.49,2.55,4390,2024,7,4
7,3,4,1,3,9337.96,3,28013.88,4.7,1326,2024,10,25
2,1,2,0,0,7419.75,3,22259.25,3.79,3257,2024,1,30
8,2,9,0,2,15635.14,5,78175.7,2.23,4331,2024,3,27
9,2,1,0,5,15219.13,5,76095.65,3.23,1652,2024,6,7
7,3,4,2,0,16599.22,1,16599.22,5.0,3181,2024,6,21
3,1,5,2,4,13600.61,4,54402.44,4.71,1489,2024,10,18
4,3,7,0,1,17934.09,4,71736.36,1.96,2622,2024,10,21
8,2,9,2,1,8191.67,1,8191.67,3.01,4319,2024,8,9
4,3,7,1,5,11737.91,1,11737.91,1.38,4232,2024,10,7
5,2,8,2,2,19610.39,5,98051.95,4.95,1356,2024,12,10
0,3,0,2,4,7034.02,2,14068.04,3.37,863,2024,6,10
6,4,3,1,0,11074.89,1,11074.89,1.35,3976,2024,10,17
4,3,7,1,2,17706.11,1,17706.11,2.01,3084,2024,7,14
9,2,1,0,4,18573.33,1,18573.33,2.32,1921,2024,11,20
0,3,0,0,3,12584.62,1,12584.62,1.6,304,2024,8,16
0,3,0,2,5,10886.64,3,32659.92,1.85,2669,2024,5,15
6,4,3,2,4,4382.71,1,4382.71,4.11,2753,2024,2,13
7,3,4,2,5,16049.87,3,48149.61,3.55,4249,2024,6,3
7,3,4,2,4,3343.54,2,6687.08,1.74,3068,2024,1,17
2,1,2,2,4,13395.68,5,66978.4,4.86,538,2024,5,5
9,2,1,2,2,10181.14,2,20362.28,2.85,1718,2024,1,27
8,2,9,1,3,14795.22,5,73976.1,1.53,4891,2024,9,23
1,0,6,2,2,482.5,4,1930.0,4.18,4360,2024,12,26
4,3,7,1,4,19542.92,3,58628.76,1.53,4957,2024,4,7
8,2,9,0,2,12866.65,2,25733.3,4.63,1159,2024,12,17
6,4,3,2,0,15845.5,2,31691.0,1.5,958,2024,10,29
1,0,6,1,1,11582.48,1,11582.48,3.21,3253,2024,12,9
0,3,0,2,0,19249.49,1,19249.49,4.44,1139,2024,8,10
5,2,8,0,3,187.09,2,374.18,4.07,1012,2024,8,31
4,3,7,1,0,8406.07,2,16812.14,1.12,1772,2024,11,10
8,2,9,0,4,17827.3,5,89136.5,3.07,454,2024,11,25
4,3,7,0,3,9987.89,2,19975.78,1.45,4879,2024,9,29
3,1,5,1,2,11685.74,5,58428.7,4.1,491,2024,12,6
6,4,3,0,0,453.1,5,2265.5,4.68,1687,2024,7,16
4,3,7,1,4,2476.0,4,9904.0,4.77,4698,2024,5,10
2,1,2,0,1,1712.59,4,6850.36,4.4,1416,2024,5,12
3,1,5,2,5,9023.91,1,9023.91,4.29,3921,2024,8,12
2,1,2,0,5,17308.19,5,86540.95,4.8,1449,2024,6,5
3,1,5,0,1,12199.83,4,48799.32,1.29,1692,2024,11,24
1,0,6,2,2,2050.52,2,4101.04,4.33,3230,2024,3,8
9,2,1,1,2,13196.03,1,13196.03,3.61,439,2024,11,27
7,3,4,1,1,15535.74,4,62142.96,1.41,4992,2024,8,10
6,4,3,2,2,18561.5,5,92807.5,3.45,3520,2024,12,14
1,0,6,2,5,14080.1,1,14080.1,4.17,1160,2024,8,24
0,3,0,1,5,9436.4,4,37745.6,3.74,1561,2024,4,5
2,1,2,0,3,6724.53,5,33622.65,4.17,3762,2024,7,12
6,4,3,2,0,15176.32,4,60705.28,4.77,518,2024,10,18
7,3,4,2,2,10890.94,3,32672.82,4.51,3523,2024,11,15
5,2,8,2,4,4878.62,5,24393.1,4.44,4770,2024,7,4
9,2,1,0,0,836.4,5,4182.0,2.23,3380,2024,1,5
0,3,0,2,4,14269.38,3,42808.14,1.8,3907,2024,3,11
6,4,3,0,3,9117.26,1,9117.26,4.4,3248,2024,11,28
2,1,2,2,2,18957.89,4,75831.56,1.9,2601,2024,3,9
2,1,2,0,2,11806.59,3,35419.77,4.28,649,2024,2,10
1,0,6,0,5,1972.73,3,5918.19,3.51,3556,2024,12,6
2,1,2,2,3,3886.7,2,7773.4,3.39,477,2024,9,25
0,3,0,1,0,13632.6,5,68163.0,2.56,316,2024,4,21
9,2,1,1,4,9869.58,1,9869.58,2.44,4953,2024,5,2
0,3,0,2,4,14839.46,2,29678.92,2.0,3717,2024,6,12
4,3,7,0,0,15895.04,4,63580.16,3.64,851,2024,5,14
2,1,2,0,1,12651.59,1,12651.59,3.73,490,2024,1,13
7,3,4,2,2,1964.04,2,3928.08,4.99,3279,2024,4,23
4,3,7,2,0,11794.64,3,35383.92,4.79,1046,2024,6,4
1,0,6,0,3,8824.32,4,35297.28,3.54,740,2024,2,11
1,0,6,2,4,1370.15,5,6850.75,2.34,4604,2024,5,14
7,3,4,1,3,11942.17,3,35826.51,4.05,1634,2024,8,30
5,2,8,2,2,4944.35,2,9888.7,1.84,4996,2024,9,20
0,3,0,2,1,14428.9,5,72144.5,1.7,3462,2024,6,28
8,2,9,0,0,16193.64,1,16193.64,1.84,2402,2024,7,9
7,3,4,1,2,11816.54,4,47266.16,4.97,348,2024,11,7
4,3,7,1,3,4362.86,2,8725.72,1.22,4611,2024,10,4
9,2,1,1,1,17049.21,1,17049.21,1.81,3513,2024,6,30
3,1,5,0,2,1037.43,5,5187.15,3.29,3540,2024,6,18
8,2,9,1,1,12958.93,5,64794.65,3.63,4450,2024,1,26
9,2,1,0,4,10576.44,1,10576.44,2.22,4215,2024,12,25
6,4,3,0,0,8173.94,4,32695.76,4.19,2090,2024,4,27
6,4,3,2,3,15981.21,4,63924.84,4.19,2412,2024,4,10
6,4,3,0,4,16344.09,4,65376.36,4.94,1574,2024,5,9
3,1,5,2,0,19957.16,2,39914.32,4.21,4308,2024,7,17
5,2,8,2,3,18005.95,5,90029.75,2.26,1202,2024,9,8
1,0,6,1,2,7535.22,3,22605.66,3.65,4536,2024,1,6
5,2,8,0,4,3675.66,5,18378.3,3.7,2076,2024,8,3
9,2,1,1,2,10765.41,3,32296.23,2.63,3930,2024,11,29
1,0,6,0,5,2848.13,5,14240.65,4.93,4952,2024,9,21
7,3,4,1,1,7782.82,5,38914.1,2.95,3967,2024,3,6
9,2,1,2,1,11817.58,1,11817.58,2.45,1646,2024,9,12
9,2,1,2,3,18821.96,5,94109.8,2.09,1034,2024,7,22
6,4,3,2,2,7975.59,1,7975.59,4.0,2077,2024,8,31
4,3,7,0,0,10927.03,1,10927.03,1.39,516,2024,1,29
4,3,7,2,0,5294.73,4,21178.92,2.51,607,2024,4,10
1,0,6,1,0,11879.79,5,59398.95,4.55,3924,2024,6,15
6,4,3,2,5,17928.57,1,17928.57,1.89,3952,2024,9,17
6,4,3,0,2,19437.77,5,97188.85,1.76,1315,2024,4,4
9,2,1,1,0,8330.86,1,8330.86,3.17,3396,2024,11,23
6,4,3,2,4,16237.02,5,81185.1,3.26,1022,2024,5,19
4,3,7,1,5,17902.02,3,53706.06,3.45,3364,2024,1,7
6,4,3,1,3,3974.96,1,3974.96,2.78,2636,2024,2,13
6,4,3,2,2,1736.18,2,3472.36,3.0,2586,2024,12,4
4,3,7,2,1,3921.43,2,7842.86,4.2,1818,2024,9,20
2,1,2,0,3,16821.05,1,16821.05,4.05,4346,2024,5,15
7,3,4,0,5,12802.44,2,25604.88,2.05,252,2024,7,9
3,1,5,1,3,8918.63,1,8918.63,2.59,2498,2024,1,25
0,3,0,0,3,8875.51,5,44377.55,1.34,3183,2024,3,1
7,3,4,0,3,19800.97,2,39601.94,3.39,204,2024,10,15
8,2,9,2,4,12883.37,5,64416.85,1.45,4899,2024,4,27
9,2,1,0,0,18729.44,3,56188.32,2.37,884,2024,9,30
0,3,0,1,3,1110.13,5,5550.65,4.14,4501,2024,4,13
5,2,8,1,4,643.69,4,2574.76,2.29,637,2024,1,3
2,1,2,2,0,9938.41,1,9938.41,3.79,1032,2024,1,15
3,1,5,1,4,15291.19,1,15291.19,3.88,609,2024,5,9
7,3,4,1,1,15885.55,3,47656.65,3.93,4000,2024,9,3
6,4,3,0,2,9368.72,3,28106.16,2.43,4865,2024,5,12
4,3,7,0,5,5664.78,4,22659.12,1.18,1273,2024,1,25
7,3,4,0,3,13769.93,1,13769.93,4.91,190,2024,4,1
5,2,8,2,3,1039.27,2,2078.54,4.64,4722,2024,7,22
2,1,2,2,0,2059.78,3,6179.34,4.11,2493,2024,2,6
0,3,0,2,1,16807.62,5,84038.1,4.29,4825,2024,9,13
7,3,4,1,2,10444.7,1,10444.7,2.23,2139,2024,11,7
9,2,1,1,5,2261.9,1,2261.9,4.88,2652,2024,12,9
0,3,0,1,3,12060.55,3,36181.65,3.63,4142,2024,3,18
